Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in field,8.0,5,7,6,USA,2.0,NEUSHUL K,5 - 6,156,USA,2:36
Action shot - Saved,8.0,5,7,6,USA,2.0,ROUMPESI A,5 - 6,130,GRE,2:10
Turnover foul,8.0,5,7,6,USA,2.0,NEUSHUL K,5 - 6,114,USA,1:54
20 sec. exclusion in centre,3.0,5,7,6,USA,2.0,SEIDEMANN M,5 - 6,100,USA,1:40
Extra player shot - Saved,8.0,5,7,6,USA,2.0,ROUMPESI A,5 - 6,82,GRE,1:22
5m shot - Saved,4.0,5,7,6,USA,2.0,FATTAL R,5 - 6,56,USA,0:56
Action shot - Post,9.0,5,7,6,USA,2.0,KRAUS J,5 - 6,39,USA,0:39
20 sec. exclusion in field,7.0,5,7,6,USA,2.0,MATHEWSON C,5 - 6,25,USA,0:25
Extra player shot - Missed,2.0,5,7,6,USA,2.0,TSOUKALA C,5 - 6,6,GRE,0:06
Starting goalkeeper,1.0,5,7,6,USA,3.0,ARMSTRONG E,5 - 6,480,USA,8:00
Starting goalkeeper,13.0,5,7,6,USA,3.0,DIAMANTOPOULOU C,5 - 6,480,GRE,8:00
Sprint won possession,4.0,5,7,6,USA,3.0,PSOUNI I,5 - 6,480,GRE,8:00
Turnover foul,6.0,5,7,6,USA,3.0,AVRAMIDOU A,5 - 6,452,GRE,7:32
Steal,6.0,5,7,6,USA,3.0,STEFFENS M,5 - 6,452,USA,7:32
Action shot - Missed,10.0,5,7,6,USA,3.0,RULON K,5 - 6,429,USA,7:09
Action shot - Post,2.0,5,7,6,USA,3.0,TSOUKALA C,5 - 6,399,GRE,6:39
Turnover foul,12.0,5,7,6,USA,ET1,CRAIG K,5 - 6,59,USA,0:59
Steal,3.0,5,7,6,USA,ET1,DIAMANTOPOULOU V,5 - 6,59,GRE,0:59
20 sec. exclusion in centre,12.0,5,7,6,USA,ET1,CRAIG K,5 - 6,42,USA,0:42
Action shot - Saved,2.0,5,7,6,USA,ET1,TSOUKALA C,5 - 6,18,GRE,0:18
Starting goalkeeper,13.0,5,7,6,USA,ET2,DIAMANTOPOULOU C,5 - 6,180,GRE,3:00
Starting goalkeeper,1.0,5,7,6,USA,ET2,ARMSTRONG E,5 - 6,180,USA,3:00
Sprint won possession,6.0,5,7,6,USA,ET2,AVRAMIDOU A,5 - 6,180,GRE,3:00
Action shot - Blocked,3.0,5,7,6,USA,ET2,DIAMANTOPOULOU V,5 - 6,152,GRE,2:32
Action shot - Post,8.0,5,7,6,USA,ET2,NEUSHUL K,5 - 6,123,USA,2:03
Turnover foul,12.0,5,7,6,USA,ET2,CRAIG K,5 - 6,105,USA,1:45
Turnover foul,10.0,5,7,6,USA,ET2,MANOLIOUDAKI T,5 - 6,77,GRE,1:17
Steal,10.0,5,7,6,USA,ET2,RULON K,5 - 6,77,USA,1:17
Time-Out,,5,7,6,USA,ET2,,5 - 6,77,USA,1:17
Action shot - Goal,7.0,11,7,11,USA,ET2,MATHEWSON C,11 - 11,54,USA,0:54
Action shot - Goal,6.0,6,7,6,USA,3,AVRAMIDOU A,6 - 6,379,GRE,6:19
Action shot - Saved,10.0,6,7,6,USA,3,RULON K,6 - 6,354,USA,5:54
20 sec. exclusion in centre,10.0,6,7,6,USA,3,RULON K,6 - 6,332,USA,5:32
Centre shot - Saved,10.0,6,7,6,USA,3,MANOLIOUDAKI T,6 - 6,310,GRE,5:10
5m shot - Goal,7.0,6,7,7,USA,3,MATHEWSON C,6 - 7,285,USA,4:45
Action shot - Missed,6.0,6,7,7,USA,3,AVRAMIDOU A,6 - 7,262,GRE,4:22
Turnover foul,11.0,6,7,7,USA,3,DRIES A,6 - 7,245,USA,4:05
Steal,8.0,6,7,7,USA,3,ROUMPESI A,6 - 7,245,GRE,4:05
Penalty foul,5.0,6,7,7,USA,3,CLARK C,6 - 7,228,USA,3:48
Penalty shot - Saved,6.0,6,7,7,USA,3,AVRAMIDOU A,6 - 7,228,GRE,3:48
20 sec. exclusion in centre,4.0,6,7,7,USA,3,PSOUNI I,6 - 7,215,GRE,3:35
Extra player shot - Goal,7.0,6,7,8,USA,3,MATHEWSON C,6 - 8,202,USA,3:22
Action shot - Saved,3.0,6,7,8,USA,3,DIAMANTOPOULOU V,6 - 8,173,GRE,2:53
Turnover foul,7.0,6,7,8,USA,3,ASIMAKI A,6 - 8,164,GRE,2:44
Turnover foul,6.0,6,7,8,USA,3,STEFFENS M,6 - 8,148,USA,2:28
Steal,8.0,6,7,8,USA,3,ROUMPESI A,6 - 8,148,GRE,2:28
20 sec. exclusion in field,11.0,6,7,8,USA,3,DRIES A,6 - 8,131,USA,2:11
Time-Out,,6,7,8,USA,3,,6 - 8,131,GRE,2:11
Extra player shot - Post,8.0,6,7,8,USA,3,ROUMPESI A,6 - 8,113,GRE,1:53
Centre shot - Goal,12.0,6,7,9,USA,3,CRAIG K,6 - 9,89,USA,1:29
20 sec. exclusion in field,7.0,6,7,9,USA,3,MATHEWSON C,6 - 9,77,USA,1:17
Action shot - Saved,6.0,6,7,9,USA,3,AVRAMIDOU A,6 - 9,49,GRE,0:49
5m shot - Saved,9.0,6,7,9,USA,3,KRAUS J,6 - 9,19,USA,0:19
5m shot - Saved,8.0,6,7,9,USA,3,ROUMPESI A,6 - 9,1,GRE,0:01
Starting goalkeeper,1.0,6,7,9,USA,4,ARMSTRONG E,6 - 9,480,USA,8:00
Starting goalkeeper,13.0,6,7,9,USA,4,DIAMANTOPOULOU C,6 - 9,480,GRE,8:00
Sprint won possession,8.0,6,7,9,USA,4,NEUSHUL K,6 - 9,480,USA,8:00
Turnover foul,6.0,6,7,9,USA,4,STEFFENS M,6 - 9,452,USA,7:32
Turnover foul,4.0,6,7,9,USA,4,PSOUNI I,6 - 9,429,GRE,7:09
Steal,8.0,6,7,9,USA,4,NEUSHUL K,6 - 9,429,USA,7:09
5m shot - Post,9.0,6,7,9,USA,4,KRAUS J,6 - 9,399,USA,6:39
20 sec. exclusion in centre,6.0,6,7,9,USA,4,STEFFENS M,6 - 9,377,USA,6:17
Extra player shot - Goal,2.0,7,7,9,USA,4,TSOUKALA C,7 - 9,355,GRE,5:55
Action shot - Goal,3.0,7,7,10,USA,4,SEIDEMANN M,7 - 10,338,USA,5:38
Turnover foul,7.0,7,7,10,USA,4,ASIMAKI A,7 - 10,324,GRE,5:24
Steal,12.0,7,7,10,USA,4,CRAIG K,7 - 10,324,USA,5:24
Turnover foul,3.0,7,7,10,USA,4,SEIDEMANN M,7 - 10,297,USA,4:57
Action shot - Goal,8.0,8,7,10,USA,4,ROUMPESI A,8 - 10,271,GRE,4:31
Turnover foul,12.0,8,7,10,USA,4,CRAIG K,8 - 10,244,USA,4:04
Steal,4.0,8,7,10,USA,4,PSOUNI I,8 - 10,244,GRE,4:04
Centre shot - Post,7.0,8,7,10,USA,4,ASIMAKI A,8 - 10,223,GRE,3:43
5m shot - Saved,3.0,8,7,10,USA,4,SEIDEMANN M,8 - 10,196,USA,3:16
Turnover foul,7.0,8,7,10,USA,4,ASIMAKI A,8 - 10,171,GRE,2:51
Action shot - Blocked,8.0,8,7,10,USA,4,NEUSHUL K,8 - 10,142,USA,2:22
Time-Out,,8,7,10,USA,4,,8 - 10,141,GRE,2:21
20 sec. exclusion in centre,3.0,8,7,10,USA,4,SEIDEMANN M,8 - 10,122,USA,2:02
Extra player shot - Goal,6.0,9,7,10,USA,4,AVRAMIDOU A,9 - 10,120,GRE,2:00
Action shot - Missed,8.0,9,7,10,USA,4,NEUSHUL K,9 - 10,93,USA,1:33
Turnover foul,7.0,9,7,10,USA,4,ASIMAKI A,9 - 10,74,GRE,1:14
20 sec. exclusion in centre,4.0,9,7,10,USA,4,PSOUNI I,9 - 10,53,GRE,0:53
Exclusion with substitution,4.0,9,7,10,USA,4,PSOUNI I,9 - 10,53,GRE,0:53
Time-Out,,9,7,10,USA,4,,9 - 10,53,USA,0:53
Action shot - Missed,7.0,9,7,10,USA,4,MATHEWSON C,9 - 10,28,USA,0:28
20 sec. exclusion in centre,8.0,9,7,10,USA,4,NEUSHUL K,9 - 10,3,USA,0:03
Extra player shot - Goal,6.0,10,7,10,USA,4,AVRAMIDOU A,10 - 10,0,GRE,0:00
Starting goalkeeper,13.0,10,7,10,USA,ET1,DIAMANTOPOULOU C,10 - 10,180,GRE,3:00
Starting goalkeeper,1.0,10,7,10,USA,ET1,ARMSTRONG E,10 - 10,180,USA,3:00
Sprint won possession,10.0,10,7,10,USA,ET1,RULON K,10 - 10,180,USA,3:00
Turnover foul,12.0,10,7,10,USA,ET1,CRAIG K,10 - 10,161,USA,2:41
Turnover foul,7.0,10,7,10,USA,ET1,ASIMAKI A,10 - 10,145,GRE,2:25
20 sec. exclusion in centre,3.0,10,7,10,USA,ET1,DIAMANTOPOULOU V,10 - 10,130,GRE,2:10
Extra player shot - Blocked,10.0,10,7,10,USA,ET1,RULON K,10 - 10,113,USA,1:53
Centre shot - Goal,7.0,11,7,10,USA,ET1,ASIMAKI A,11 - 10,85,GRE,1:25
Action shot - Blocked,7.0,11,7,10,USA,ET2,ASIMAKI A,11 - 10,28,GRE,0:28
Time-Out,,11,7,10,USA,ET2,,11 - 10,28,USA,0:28
Turnover foul,12.0,11,7,10,USA,ET2,CRAIG K,11 - 10,5,USA,0:05
Time-Out,,11,7,10,USA,ET2,,11 - 10,5,GRE,0:05
